Country,Year,Quarter,Month,WeekCode,Week,I7498_6,I7498_7,I7498_8,I7498_9,I7498_10,I7498_11,I7498_12,I7498_13,I7498_14,I7498_15,I7498_16,I7498_17
India,"Calendar Year (Jan - Dec), 2020","October - December, 2020","December, 2020",202049.0,"Week 49, 2020",2773427.344,41878.583,510556.0,3325861.927,1091996.0,1081462.0,-580056.0,-590932.0,10876.0,4255118.613,26618.344,1467815.03
India,"Calendar Year (Jan - Dec), 2020","October - December, 2020","December, 2020",202050.0,"Week 50, 2020",2785027.344,42263.583,480231.0,3307521.927,1113815.0,1100841.0,-621589.0,-632742.0,11153.0,4249128.613,26618.344,1460451.03
India,"Calendar Year (Jan - Dec), 2020","October - December, 2020","December, 2020",202051.0,"Week 51, 2020",2776477.344,41788.4161,522176.0,3340441.7601,980473.0,974212.0,-455754.0,-466959.0,11205.0,4267681.4461,26618.344,1478577.03
India,"Calendar Year (Jan - Dec), 2020","October - December, 2020","December, 2020",202052.0,"Week 52, 2020",2778138.6171,42735.6272,493292.91,3314167.1543,1011641.24,1007737.71,-513490.52,-524695.36,11204.84,4262999.6972,26680.8071,1473664.07
India,"Calendar Year (Jan - Dec), 2021","January - March, 2021","January, 2021",202053.0,"Week 53, 2020",2770377.2871,42409.8572,509365.32,3322152.4643,1102052.66,1096526.22,-618721.48,-630217.14,11495.66,4269569.4672,26680.8071,1457428.99
India,"Calendar Year (Jan - Dec), 2021","January - March, 2021","January, 2021",202101.0,"Week 01, 2021",2797923.3171,42489.8672,487499.78,3327912.9643,1047688.47,1042271.14,-556101.68,-567224.14,11122.46,4279363.3472,26680.8071,1469717.92
India,"Calendar Year (Jan - Dec), 2021","January - March, 2021","January, 2021",202102.0,"Week 02, 2021",2810429.8271,42591.3472,518348.13,3371369.3043,1051665.12,1041752.29,-511052.46,-520393.14,9340.68,4250626.8272,26680.8071,1446550.99
India,"Calendar Year (Jan - Dec), 2021","January - March, 2021","January, 2021",202103.0,"Week 03, 2021",2811201.9271,42729.5972,498025.48,3351957.0043,1014167.55,1008342.39,-490451.27,-498966.14,8514.87,4245755.9572,26680.8071,1444196.04
India,"Calendar Year (Jan - Dec), 2021","January - March, 2021","January, 2021",202104.0,"Week 04, 2021",2806791.7872,43222.1472,511901.14,3361915.0744,1058047.7,1053320.67,-565641.27,-574242.14,8600.87,4279191.7672,26746.8772,1436430.0
India,"Calendar Year (Jan - Dec), 2021","January - March, 2021","February, 2021",202105.0,"Week 05, 2021",2823014.9572,43400.3372,517774.41,3384189.7044,1137075.85,1127887.85,-608256.19,-616881.55,8625.36,4237609.3372,26746.8772,1408986.17
India,"Calendar Year (Jan - Dec), 2021","January - March, 2021","February, 2021",202106.0,"Week 06, 2021",2840949.9872,43283.5315,499835.03,3384068.5487,1139637.73,1128761.86,-607044.19,-615459.55,8415.36,4242129.2215,26746.8772,1417401.09
India,"Calendar Year (Jan - Dec), 2021","January - March, 2021","February, 2021",202107.0,"Week 07, 2021",2836655.0872,42909.2415,535097.63,3414661.9587,1098831.14,1092432.42,-543776.18,-551146.54,7370.36,4237500.2715,26746.8772,1404640.15
India,"Calendar Year (Jan - Dec), 2021","January - March, 2021","February, 2021",202108.0,"Week 08, 2021",2836677.399,44774.1283,497225.96,3378677.4873,1064827.26,1060932.09,-589407.18,-598032.54,8625.36,4286706.8683,26819.399,1410268.86
India,"Calendar Year (Jan - Dec), 2021","January - March, 2021","March, 2021",202109.0,"Week 09, 2021",2843512.719,43546.2083,545331.73,3432390.6573,1113495.29,1101423.63,-567075.31,-575717.38,8642.07,4218094.9683,26819.399,1358943.69
India,"Calendar Year (Jan - Dec), 2021","January - March, 2021","March, 2021",202110.0,"Week 10, 2021",2861281.659,45795.8483,496453.83,3403531.3373,1070490.3,1062010.71,-556746.31,-565257.38,8511.07,4216468.5083,26819.399,1353500.56
India,"Calendar Year (Jan - Dec), 2021","January - March, 2021","March, 2021",202111.0,"Week 11, 2021",2849640.789,46104.8183,554192.48,3449938.0873,938636.16,931706.49,-382124.3,-390766.37,8642.07,4205353.0083,26819.399,1338746.18
India,"Calendar Year (Jan - Dec), 2021","January - March, 2021","March, 2021",202112.0,"Week 12, 2021",2950932.798366667,49024.6072333333,633587.2366666667,3633544.6422666665,1047101.2466666667,1045803.9933333333,-408635.5366666667,-417682.3533333333,9308.19,4304801.557233334,27235.6950333333,1336958.32
India,"Calendar Year (Jan - Dec), 2021","January - March, 2021","March, 2021",202113.0,"Week 13, 2021",2853763.301,47350.7883,698866.95,3599981.0393,1099685.5,1096345.19,-369357.34,-378066.26,8708.92,4199400.0083,26912.611,1356659.74
India,"Calendar Year (Jan - Dec), 2021","April - June, 2021","April, 2021",202113.0,"Week 13, 2021",2854903.681,49002.1283,611064.61,3514970.4193,1123014.86,1119684.89,-477855.33,-486564.25,8708.92,4198577.3983,26912.611,1355679.12
India,"Calendar Year (Jan - Dec), 2021","April - June, 2021","April, 2021",202114.0,"Week 14, 2021",2884558.031,46291.8783,577242.37,3508092.2793,1246042.79,1243730.2,-607964.73,-616636.25,8671.52,4318938.7283,26912.611,1475837.12
India,"Calendar Year (Jan - Dec), 2021","April - June, 2021","April, 2021",202115.0,"Week 15, 2021",2899807.631,45756.8683,601865.22,3547429.7193,1214865.4,1209524.01,-544700.73,-553372.25,8671.52,4309947.6083,26912.611,1459595.17
India,"Calendar Year (Jan - Dec), 2021","April - June, 2021","April, 2021",202116.0,"Week 16, 2021",2907159.721,45508.6983,595371.83,3548040.2493,1144051.62,1141730.82,-470230.91,-478902.43,8671.52,4361389.1983,26912.611,1514082.27
India,"Calendar Year (Jan - Dec), 2021","April - June, 2021","April, 2021",202117.0,"Week 17, 2021",2914856.5931,49018.9383,621624.42,3585499.9514,1187599.46,1183136.38,-503325.67,-512011.74,8686.07,4335868.5883,26973.0331,1461615.46
India,"Calendar Year (Jan - Dec), 2021","April - June, 2021","May, 2021",202118.0,"Week 18, 2021",2939997.1531,48895.7283,599248.93,3588141.8114,1153401.46,1145824.51,-464977.5,-470954.37,5976.87,4313286.4083,26973.0331,1440541.59
India,"Calendar Year (Jan - Dec), 2021","April - June, 2021","May, 2021",202119.0,"Week 19, 2021",2957853.5931,48631.3983,619848.85,3626333.8414,1149574.6,1139214.77,-419636.51,-425613.38,5976.87,4304582.4483,26973.0331,1435159.73
India,"Calendar Year (Jan - Dec), 2021","April - June, 2021","May, 2021",202120.0,"Week 20, 2021",2964189.7531,48451.1483,649716.88,3662357.7814,1025198.78,1022585.02,-356073.77,-357508.37,1434.6,4298742.7883,26973.0331,1332483.05
India,"Calendar Year (Jan - Dec), 2021","April - June, 2021","May, 2021",202121.0,"Week 21, 2021",2963060.091,49648.7483,692722.62,3705431.4594,1069925.04,1063494.69,-402106.77,-404069.37,1962.6,4313623.8683,26995.231,1303005.91
India,"Calendar Year (Jan - Dec), 2021","April - June, 2021","June, 2021",202122.0,"Week 22, 2021",2976467.261,49880.9683,711789.5,3738137.7294,1108321.09,1097128.43,-465335.99,-467299.59,1963.6,4397137.8383,26995.231,1328980.44
India,"Calendar Year (Jan - Dec), 2021","April - June, 2021","June, 2021",202123.0,"Week 23, 2021",2990951.831,50002.8083,663648.73,3704603.3694,1080546.45,1070209.19,-468790.99,-470692.59,1901.6,4418494.7583,26995.231,1352642.08
India,"Calendar Year (Jan - Dec), 2021","April - June, 2021","June, 2021",202124.0,"Week 24, 2021",2988518.841,50194.4783,715442.15,3754155.4694,1049521.41,1037765.2,-407104.99,-412853.59,5748.6,4434552.8283,26995.231,1349809.01
India,"Calendar Year (Jan - Dec), 2021","April - June, 2021","June, 2021",202125.0,"Week 25, 2021",2980028.8037,50120.1883,668838.36,3698987.352,1017176.76,1010693.1,-446672.19,-452720.59,6048.4,4467939.6283,27052.5137,1366509.36
India,"Calendar Year (Jan - Dec), 2021","July - September, 2021","July, 2021",202126.0,"Week 26, 2021",2973280.2337,48742.4479,704486.94,3726509.6216,1108632.6,1097424.03,-556666.8,-566298.84,9632.04,4530861.4079,27052.5137,1383370.1
India,"Calendar Year (Jan - Dec), 2021","July - September, 2021","July, 2021",202127.0,"Week 27, 2021",2985406.4737,48288.4679,669035.95,3702730.8916,1070752.07,1056690.83,-549821.79,-559463.83,9642.04,4542136.9079,27052.5137,1387388.81
India,"Calendar Year (Jan - Dec), 2021","July - September, 2021","July, 2021",202128.0,"Week 28, 2021",2977459.3837,49915.2879,706277.02,3733651.6916,1097776.08,1091991.7,-554166.82,-563799.84,9633.02,4547425.1079,27052.5137,1384435.19
India,"Calendar Year (Jan - Dec), 2021","July - September, 2021","July, 2021",202129.0,"Week 29, 2021",2968067.1337,47265.2879,673988.55,3689320.9716,1048408.59,1047270.36,-542628.82,-551456.84,8828.02,4524878.4879,27052.5137,1368389.8
India,"Calendar Year (Jan - Dec), 2021","July - September, 2021","July, 2021",202130.0,"Week 30, 2021",2946649.05,46096.7,723211.63,3715957.38,1116972.8,1116178.97,-640862.81,-649435.83,8573.02,4595551.18,27123.92,1382827.71
India,"Calendar Year (Jan - Dec), 2021","July - September, 2021","August, 2021",202131.0,"Week 31, 2021",2953982.34,46204.0064,717316.56,3717502.9064,1153979.2,1146769.82,-690715.72,-699291.7,8575.98,4588630.8864,27123.92,1361515.38
India,"Calendar Year (Jan - Dec), 2021","July - September, 2021","August, 2021",202132.0,"Week 32, 2021",2960195.99,45899.2264,721253.27,3727348.4864,1188427.15,1178294.2,-717052.72,-725750.7,8697.98,4577901.0164,27123.92,1349050.88
India,"Calendar Year (Jan - Dec), 2021","July - September, 2021","August, 2021",202133.0,"Week 33, 2021",2953786.03,46724.4764,724149.18,3724659.6864,1158540.24,1148590.41,-677399.72,-686091.7,8691.98,4565213.5264,27123.92,1348818.28
India,"Calendar Year (Jan - Dec), 2021","July - September, 2021","August, 2021",202134.0,"Week 34, 2021",2943946.3766,46155.8164,689089.95,3679192.143,1191232.06,1188194.04,-736998.72,-745614.7,8615.98,4514458.6164,27209.7366,1316709.55
India,"Calendar Year (Jan - Dec), 2021","July - September, 2021","September, 2021",202135.0,"Week 35, 2021",2939094.5766,46595.7164,709691.28,3695381.573,1300732.61,1290225.51,-868286.2,-876914.61,8628.41,4538962.5364,27209.7366,1303237.11
India,"Calendar Year (Jan - Dec), 2021","July - September, 2021","September, 2021",202136.0,"Week 36, 2021",2951074.3966,46722.1764,683360.22,3681156.793,1251824.7,1239607.14,-836661.2,-843661.61,7000.41,4561412.0764,27209.7366,1322628.52
India,"Calendar Year (Jan - Dec), 2021","July - September, 2021","September, 2021",202137.0,"Week 37, 2021",2938741.2666,47142.8685,725165.56,3711049.695,1104072.34,1090814.35,-658013.2,-665131.61,7118.41,4547663.1585,27209.7366,1309882.34
India,"Calendar Year (Jan - Dec), 2021","July - September, 2021","September, 2021",202138.0,"Week 38, 2021",2925107.35,46899.96,687374.66,3659381.97,1118510.74,1110576.97,-722909.2,-728705.61,5796.41,4551673.01,27292.63,1315185.21
India,"Calendar Year (Jan - Dec), 2021","October - December, 2021","October, 2021",202139.0,"Week 39, 2021",2917557.3,48038.39,691926.19,3657521.88,1207761.96,1193305.93,-823034.72,-829351.56,6316.84,4568103.46,27292.63,1322601.45
India,"Calendar Year (Jan - Dec), 2021","October - December, 2021","October, 2021",202140.0,"Week 40, 2021",2941425.94,47737.53,685590.26,3674753.73,1138634.31,1128876.68,-741564.77,-745998.56,4433.79,4624443.2,27292.63,1374051.64
India,"Calendar Year (Jan - Dec), 2021","October - December, 2021","October, 2021",202141.0,"Week 41, 2021",2952540.121,47466.59046,719163.84,3719170.551,1141863.84,1133610.12,-700454.23,-702591.03,2136.8,4653681.06,27292.6309,1403212.75
India,"Calendar Year (Jan - Dec), 2021","October - December, 2021","October, 2021",202142.0,"Week 42, 2021",2944992.511,47165.17046,685574.39,3677732.071,1043103.16,1038344.08,-649999.24,-651979.03,1979.79,4630457.5,27292.6309,1373121.98
India,"Calendar Year (Jan - Dec), 2021","October - December, 2021","October, 2021",202143.0,"Week 43, 2021",2945130.0,47546.35,710774.52,3703450.87,1108510.08,1106586.66,-693883.24,-696020.03,2136.79,4635085.62,27441.06,1373702.65
India,"Calendar Year (Jan - Dec), 2021","October - December, 2021","November, 2021",202144.0,"Week 44, 2021",2989022.123,47882.10046,718194.0,3755098.224,1186805.45,1179213.29,-722922.25,-725062.54,2140.29,4601376.03,27441.06317,1337602.07
India,"Calendar Year (Jan - Dec), 2021","October - December, 2021","November, 2021",202145.0,"Week 45, 2021",2993086.97317006,47888.270464268,680964.91,3721940.1536,1243978.82,1233671.09,-812226.25,-814366.54,2140.29,4591671.97046427,27441.06317006,1328925.45
India,"Calendar Year (Jan - Dec), 2021","October - December, 2021","November, 2021",202146.0,"Week 46, 2021",2988471.28317006,47861.3004642679,731561.8,3767894.3836,1193963.9,1185375.62,-711637.25,-716271.54,4634.29,4586034.47046427,27441.06317006,1327907.8
India,"Calendar Year (Jan - Dec), 2021","October - December, 2021","November, 2021",202147.0,"Week 47, 2021",2983295.35103396,48443.0804642679,704368.37,3736106.80149823,1177311.7,1176894.61,-723917.69,-726052.98,2135.29,4597066.71046427,27538.75103396,1341892.67
India,"Calendar Year (Jan - Dec), 2021","October - December, 2021","December, 2021",202148.0,"Week 48, 2021",2984193.21103396,48234.5504642679,732506.58,3764934.34149823,1309945.96,1302230.35,-830931.27,-832998.56,2067.29,4605629.67046427,27538.75103396,1347248.77
India,"Calendar Year (Jan - Dec), 2021","October - December, 2021","December, 2021",202149.0,"Week 49, 2021",3000646.62103396,48422.500464268,693848.94,3742918.06149823,1266149.04,1255660.61,-808840.27,-810980.56,2140.29,4642680.10046427,27538.75103396,1384609.56
India,"Calendar Year (Jan - Dec), 2021","October - December, 2021","December, 2021",202150.0,"Week 50, 2021",2998476.86103396,48456.0004642681,741304.68,3788237.54149823,1127230.15,1113698.42,-613259.27,-615204.56,1945.29,4664424.66046427,27538.75103396,1417696.75
India,"Calendar Year (Jan - Dec), 2021","October - December, 2021","December, 2021",202151.0,"Week 51, 2021",2996038.39103396,50976.6050517681,697250.98,3744265.97608573,1091480.32,1086335.25,-620503.84,-622634.13,2130.29,4595536.02505177,27538.75103396,1349785.28
India,"Calendar Year (Jan - Dec), 2021","October - December, 2021","December, 2021",202152.0,"Week 52, 2021",2986901.27217376,51045.4050517681,764828.46,3802775.13722553,1194334.66,1187700.36,-662834.11,-664928.41,2094.3,4550652.00505177,27664.27217376,1307041.69
India,"Calendar Year (Jan - Dec), 2022","January - March, 2022","January, 2022",202201.0,"Week 01, 2022",3017561.84217376,50258.5550517677,692389.51,3760209.90722553,1169467.64,1156494.09,-687269.11,-689400.41,2131.3,4533654.12505177,27664.27217376,1283307.02
India,"Calendar Year (Jan - Dec), 2022","January - March, 2022","January, 2022",202202.0,"Week 02, 2022",3033815.29217376,49636.5650517682,731205.38,3814657.23722553,1161053.51,1147121.16,-609624.04,-614764.34,5140.3,4537472.91505177,27664.27217376,1301909.42
India,"Calendar Year (Jan - Dec), 2022","January - March, 2022","January, 2022",202203.0,"Week 03, 2022",3036653.03217376,51561.985051768,706377.05,3794592.06722553,1051849.0,1048992.44,-525907.5,-529430.33,3522.83,4540700.30505177,27664.27217376,1299714.01
India,"Calendar Year (Jan - Dec), 2022","January - March, 2022","January, 2022",202204.0,"Week 04, 2022",3032367.6978,52637.7851,729342.7,3814348.1829,1058705.99,1058032.0,-522740.1,-525614.34,2874.24,4542533.8051,27764.1278,1291915.64
India,"Calendar Year (Jan - Dec), 2022","January - March, 2022","February, 2022",202205.0,"Week 05, 2022",3053482.2378,52935.5751,737438.03,3843855.8429,1186131.09,1177755.9,-634944.88,-637085.18,2140.3,4544462.8551,27764.1278,1279557.35
India,"Calendar Year (Jan - Dec), 2022","January - March, 2022","February, 2022",202206.0,"Week 06, 2022",3073916.37784246,52584.5051,694366.42,3820867.3029,1192117.74,1183287.87,-649232.88,-651190.18,1957.3,4575262.8451,27764.1278,1325044.53
India,"Calendar Year (Jan - Dec), 2022","January - March, 2022","February, 2022",202207.0,"Week 07, 2022",3077137.9278,54827.4251,751821.1,3883786.4529,1259583.33,1255560.59,-654437.88,-656578.18,2140.3,4550867.1651,27764.1278,1299990.29
India,"Calendar Year (Jan - Dec), 2022","January - March, 2022","February, 2022",202208.0,"Week 08, 2022",3080501.61310176,54752.415051768,712236.53,3847490.55815353,1267912.23,1267768.42,-706879.88,-708733.18,1853.3,4582959.32505177,27881.86310176,1324382.98
India,"Calendar Year (Jan - Dec), 2022","January - March, 2022","March, 2022",202209.0,"Week 09, 2022",3092827.43310176,54860.535051768,759524.9,3907212.86815353,1332488.68,1329322.06,-727332.99,-728973.3,1640.31,4649951.19505177,27881.86310176,1375775.88
India,"Calendar Year (Jan - Dec), 2022","January - March, 2022","March, 2022",202210.0,"Week 10, 2022",3115830.50310176,51680.0150517678,717331.33,3884841.84815353,1294484.65,1288317.68,-655593.99,-657680.3,2086.31,4605987.13505177,27881.86310176,1387917.81
India,"Calendar Year (Jan - Dec), 2022","January - March, 2022","March, 2022",202211.0,"Week 11, 2022",3125324.66310176,52108.0450517678,761301.3,3938734.00815353,1121967.95,1118667.66,-430330.99,-435164.3,4833.31,4543959.09505177,27881.86310176,1324743.91
India,"Calendar Year (Jan - Dec), 2022","January - March, 2022","March, 2022",202212.0,"Week 12, 2022",3135649.48773806,52379.2050517682,732269.79,3920298.48278983,1177178.4,1176550.48,-489431.99,-499524.3,10092.31,4551499.29505177,28012.97773806,1346960.2
India,"Calendar Year (Jan - Dec), 2022","January - March, 2022","March, 2022",202213.0,"Week 13, 2022",3133716.4677,58444.1051,876726.16,4068886.7328,1450596.38,1448972.27,-543701.61,-560272.15,,4442479.285,28012.97774,1308500.3
India,"Calendar Year (Jan - Dec), 2022","April - June, 2022","April, 2022",202213.0,"Week 13, 2022",3133716.46773806,60706.1150517679,802719.56,3997142.14278983,1459698.89,1457357.19,-624646.61,-641217.15,16570.54,4436307.125025885,28012.97773903,1302230.24
India,"Calendar Year (Jan - Dec), 2022","April - June, 2022","April, 2022",202214.0,"Week 14, 2022",3176117.30773806,57799.735051768,724801.76,3958718.80278983,1461762.76,1457621.65,-690775.96,-704541.9,13765.94,4428679.445025885,28012.97773903,1268960.42
India,"Calendar Year (Jan - Dec), 2022","April - June, 2022","April, 2022",202215.0,"Week 15, 2022",3200827.97773806,59200.6150517679,756737.03,4016765.62278983,1499598.43,1494964.39,-680171.96,-693937.9,13765.94,4443024.215025885,28012.97773903,1273698.04
India,"Calendar Year (Jan - Dec), 2022","April - June, 2022","April, 2022",202216.0,"Week 16, 2022",3209394.39773806,57568.1050517681,735348.97,4002311.47278983,1343761.44,1341105.63,-540510.71,-551157.9,10647.19,4436705.915025885,28012.97773903,1265658.15
India,"Calendar Year (Jan - Dec), 2022","April - June, 2022","April, 2022",202217.0,"Week 17, 2022",3210481.29252946,58315.825051768,790443.64,4059240.75758123,1338816.59,1334479.39,-486839.17,-495400.9,8561.73,4415730.595025885,28159.92252973,1236627.18
India,"Calendar Year (Jan - Dec), 2022","April - June, 2022","May, 2022",202218.0,"Week 18, 2022",3232355.14252946,55971.8350517681,756570.73,4044897.70758123,1270275.41,1249572.06,-460674.83,-468449.36,7774.53,4428362.585025885,28159.92252973,1221225.38
India,"Calendar Year (Jan - Dec), 2022","April - June, 2022","May, 2022",202219.0,"Week 19, 2022",3243115.30252946,53563.3538279681,755477.85,4052156.5064,1303676.11,1289845.79,-477216.83,-492333.36,15116.53,4443212.953913985,28159.92252973,1245675.65
India,"Calendar Year (Jan - Dec), 2022","April - June, 2022","May, 2022",202220.0,"Week 20, 2022",3225999.64252946,53827.923827968,863500.05,4143327.6164,1196324.5,1187863.41,-311549.83,-326824.36,15274.53,4483433.343913985,28159.92252973,1253040.32
India,"Calendar Year (Jan - Dec), 2022","April - June, 2022","May, 2022",202221.0,"Week 21, 2022",3219429.12191236,55395.4738279681,817317.16,4092141.7557,1128141.11,1117460.39,-293846.83,-309121.36,15274.53,4510137.613913985,28292.85191118,1280582.99
India,"Calendar Year (Jan - Dec), 2022","April - June, 2022","June, 2022",202222.0,"Week 22, 2022",3223312.30191236,54419.3938279681,854952.29,4132683.98574033,1192829.9,1181500.05,-329231.96,-349844.6,20612.64,4509168.843913985,28292.85191118,1268375.65
India,"Calendar Year (Jan - Dec), 2022","April - June, 2022","June, 2022",202223.0,"Week 23, 2022",3238417.05191236,54295.513827968,812875.45,4105588.01574033,1176680.07,1171318.28,-344456.96,-373614.6,29157.64,4489217.763913985,28292.85191118,1244145.71
India,"Calendar Year (Jan - Dec), 2022","April - June, 2022","June, 2022",202224.0,"Week 24, 2022",3226787.76191236,54354.903827968,856082.96,4137225.6257,1081805.02,1073978.73,-218282.7,-247363.61,29080.91,4457966.323913985,28292.85191118,1212555.87
India,"Calendar Year (Jan - Dec), 2022","April - June, 2022","June, 2022",202225.0,"Week 25, 2022",3217603.48074766,54425.243827969,831996.19,4104024.9146,1028590.3,1020014.53,-189962.55,-222543.46,32580.91,4493097.493913985,28451.09074883,1256151.42
India,"Calendar Year (Jan - Dec), 2022","July - September, 2022","July, 2022",202226.0,"Week 26, 2022",3202120.65074766,59067.390089669,850690.85,4111878.8908,1142728.68,1130347.03,-265999.03,-299090.36,33091.33,4487813.660044835,28451.09074883,1281115.51
India,"Calendar Year (Jan - Dec), 2022","July - September, 2022","July, 2022",202227.0,"Week 27, 2022",3224972.54074766,56628.380089669,813181.49,4094782.4108,1126687.21,1109105.53,-232286.21,-265377.53,33091.32,4444499.440044835,28451.09074883,1272569.12
India,"Calendar Year (Jan - Dec), 2022","July - September, 2022","July, 2022",202228.0,"Week 28, 2022",3215811.4107,57192.3301,851509.56,4124513.3008,1130936.14,1113218.3,-171101.2,-204180.53,33079.33,4419154.44005,28451.090725,1282927.17
India,"Calendar Year (Jan - Dec), 2022","July - September, 2022","July, 2022",202229.0,"Week 29, 2022",3203720.0607,56670.8801,809343.26,4069734.2008,1052960.4,1040314.67,-105509.75,-139394.53,33884.78,4411791.04005,28451.090725,1317958.58
India,"Calendar Year (Jan - Dec), 2022","July - September, 2022","July, 2022",202230.0,"Week 30, 2022",3184714.8091,57243.7201,892044.66,4134003.1892,1098523.51,1092482.57,-53682.57,-88388.94,34706.37,4393436.07005,28611.1491,1332884.97
India,"Calendar Year (Jan - Dec), 2022","July - September, 2022","August, 2022",202231.0,"Week 31, 2022",3194996.0991,59390.6801,856402.89,4110789.6692,1193042.76,1181793.58,-160516.11,-194162.65,33646.54,4385999.82005,28611.1491,1336347.95
India,"Calendar Year (Jan - Dec), 2022","July - September, 2022","August, 2022",202232.0,"Week 32, 2022",3213966.3591,56948.7801,866977.83,4137892.9692,1140113.72,1134013.71,-64832.95,-90642.65,25809.7,4387729.37005,28611.1491,1353728.32
India,"Calendar Year (Jan - Dec), 2022","July - September, 2022","August, 2022",202233.0,"Week 33, 2022",3197449.4791,57125.4800896681,869218.35,4123793.3092,1120260.03,1112613.21,-54058.96,-87272.65,33213.69,4342227.210044835,28611.14909893,1313246.12
India,"Calendar Year (Jan - Dec), 2022","July - September, 2022","August, 2022",202234.0,"Week 34, 2022",3183218.7863,57189.0601,819173.34,4059581.1864,1103484.34,1098716.21,-86926.95,-119895.65,32968.7,4323662.250044835,28791.12631213,1309429.58
India,"Calendar Year (Jan - Dec), 2022","July - September, 2022","September, 2022",202235.0,"Week 35, 2022",3182189.2263,61525.1101,855131.52,4098845.8564,1236332.67,1227599.21,-165557.16,-195328.41,29771.25,4257439.890044835,28791.12631213,1258160.67
India,"Calendar Year (Jan - Dec), 2022","July - September, 2022","September, 2022",202236.0,"Week 36, 2022",3193941.7363,61598.0501,834198.94,4089738.7264,1179766.01,1163894.81,-90076.16,-119973.41,29897.25,4229242.480044835,28791.12631213,1257984.73
India,"Calendar Year (Jan - Dec), 2022","July - September, 2022","September, 2022",202237.0,"Week 37, 2022",3178754.4063,61660.3501,827468.61,4067883.3664,1052740.54,1046605.43,6588.35,-26653.41,33241.76,4196174.730044835,28791.12631213,1216411.38
India,"Calendar Year (Jan - Dec), 2022","July - September, 2022","September, 2022",202238.0,"Week 38, 2022",3167073.4963,62544.1501,822550.27,4052167.9164,1060547.24,1054074.48,-7387.01,-37025.41,29638.4,4196739.860044835,28791.12631213,1226523.3
India,"Calendar Year (Jan - Dec), 2022","July - September, 2022","September, 2022",202239.0,"Week 39, 2022",3158320.5183,70305.2900896679,901285.96,4129911.768394835,1179495.139999995,1173927.04,-23035.82,-41927.43,18891.61,4176809.860044835,29003.49826753,1232360.91
India,"Calendar Year (Jan - Dec), 2022","October - December, 2022","October, 2022",202240.0,"Week 40, 2022",3186053.0,69769.7100896679,840152.85,4095976.0184,1153343.78,1142547.63,-30666.97,-49143.98,18477.01,4226948.560044835,29003.49826753,1282652.85
India,"Calendar Year (Jan - Dec), 2022","October - December, 2022","October, 2022",202241.0,"Week 41, 2022",3187745.2983,69667.6400896679,852184.81,4109597.7484,1123422.15,1115628.52,19779.3,775.02,19004.28,4193196.300044835,29003.49826753,1255803.5
India,"Calendar Year (Jan - Dec), 2022","October - December, 2022","October, 2022",202242.0,"Week 42, 2022",3218314.7883,70000.9600896679,850448.77,4138764.5184,1091547.61,1086498.16,82682.3,63728.02,18954.28,4179125.060044835,29003.49826753,1243593.95
India,"Calendar Year (Jan - Dec), 2022","October - December, 2022","October, 2022",202243.0,"Week 43, 2022",3210947.2095,70356.3601,837570.52,4118874.0896,1107220.36,1105077.25,73839.13,54210.02,19629.11,4221465.41005,29211.719485,1312862.53
India,"Calendar Year (Jan - Dec), 2022","October - December, 2022","November, 2022",202244.0,"Week 44, 2022",3212559.5595,70828.4001,857043.57,4140431.5296,1226985.73,1214568.46,-63671.47,-76349.6,12678.13,4213971.93005,29211.719485,1266066.38
India,"Calendar Year (Jan - Dec), 2022","October - December, 2022","November, 2022",202245.0,"Week 45, 2022",3222717.8595,70681.8301,840332.59,4133732.2796,1225927.7,1222241.74,-56200.49,-70945.6,14745.11,4246521.22005,29211.719485,1311727.87
India,"Calendar Year (Jan - Dec), 2022","October - December, 2022","November, 2022",202246.0,"Week 46, 2022",3218425.399,70709.44092,869930.65,4159065.49,1226047.02,1220406.51,-30858.55,-45519.66,14661.11,4316210.771,29211.71947,1381545.47
India,"Calendar Year (Jan - Dec), 2022","October - December, 2022","November, 2022",202247.0,"Week 47, 2022",3217847.92,64536.75,864552.93,4146937.596767,1194560.37,1191658.34,-9859.39,-30077.66,20218.27,4336487.1105,29383.897925,1403634.39
India,"Calendar Year (Jan - Dec), 2022","October - December, 2022","December, 2022",202248.0,"Week 48, 2022",3221993.086,65230.51092,862987.82,4150211.416767,1318497.15,1306199.17,-162357.65,-182157.12,19799.47,4403884.021,29383.89585,1439196.0
India,"Calendar Year (Jan - Dec), 2022","October - December, 2022","December, 2022",202249.0,"Week 49, 2022",3244574.516,64325.26092,835123.52,4144023.296767,1264171.73,1246862.9,-145219.26,-155913.12,10693.86,4479156.461,29383.89585,1483469.53
India,"Calendar Year (Jan - Dec), 2022","October - December, 2022","December, 2022",202250.0,"Week 50, 2022",3241429.186,64145.46092,867013.6,4172588.246767,1097957.02,1085947.62,50551.9,36269.88,14282.02,4505967.711,29383.89585,1511272.28
India,"Calendar Year (Jan - Dec), 2022","October - December, 2022","December, 2022",202251.0,"Week 51, 2022",3242469.836,64309.9337,868176.99,4174956.75955,1106385.23,1096758.81,41392.76,21543.53,19849.23,4497489.044,29383.89585,1499694.17
India,"Calendar Year (Jan - Dec), 2022","October - December, 2022","December, 2022",202252.0,"Week 52, 2022",3232651.936,62932.2437,899777.1,4195361.279947,1170253.36,1165845.68,-538.85,-20391.0,19852.15,4490964.309,29600.49624,1494918.035
