Country,Year,Quarter,Month,FortnightCode,Fortnight,I7501_6,I7501_7,I7501_8,I7501_9
India,"Calendar Year (Jan - Dec), 2010","July - September, 2010","August, 2010",201011.0,"fortnight, from : 2010-08-16 - to : 2010-08-29",341616.0,25832.0,6.41,8.0
India,"Calendar Year (Jan - Dec), 2010","July - September, 2010","September, 2010",201012.0,"fortnight, from : 2010-08-30 - to : 2010-09-12",348203.0,31280.0,6.41,8.06
India,"Calendar Year (Jan - Dec), 2010","July - September, 2010","September, 2010",201013.0,"fortnight, from : 2010-09-13 - to : 2010-09-26",337322.0,47712.0,6.41,8.25
India,"Calendar Year (Jan - Dec), 2010","October - December, 2010","October, 2010",201014.0,"fortnight, from : 2010-09-27 - to : 2010-10-10",344158.0,38285.0,6.36,8.26
India,"Calendar Year (Jan - Dec), 2010","October - December, 2010","October, 2010",201015.0,"fortnight, from : 2010-10-11 - to : 2010-10-24",343353.0,16416.0,6.41,8.3
India,"Calendar Year (Jan - Dec), 2010","October - December, 2010","November, 2010",201016.0,"fortnight, from : 2010-10-25 - to : 2010-11-07",332126.0,17996.0,6.41,8.8
India,"Calendar Year (Jan - Dec), 2010","October - December, 2010","November, 2010",201017.0,"fortnight, from : 2010-11-08 - to : 2010-11-21",332982.0,19257.0,6.41,8.75
India,"Calendar Year (Jan - Dec), 2010","October - December, 2010","December, 2010",201018.0,"fortnight, from : 2010-11-22 - to : 2010-12-05",333109.0,35650.0,7.8,9.08
India,"Calendar Year (Jan - Dec), 2010","October - December, 2010","December, 2010",201019.0,"fortnight, from : 2010-12-06 - to : 2010-12-19",328566.0,53142.0,8.25,9.75
India,"Calendar Year (Jan - Dec), 2010","October - December, 2010","December, 2010",201020.0,"fortnight, from : 2010-12-20 - to : 2011-01-02",361408.0,84261.0,8.57,9.8
India,"Calendar Year (Jan - Dec), 2011","January - March, 2011","January, 2011",201021.0,"fortnight, from : 2011-01-03 - to : 2011-01-16",371881.0,44019.0,7.18,9.82
India,"Calendar Year (Jan - Dec), 2011","January - March, 2011","January, 2011",201022.0,"fortnight, from : 2011-01-17 - to : 2011-01-30",377640.0,26713.0,7.35,9.9
India,"Calendar Year (Jan - Dec), 2011","January - March, 2011","February, 2011",201023.0,"fortnight, from : 2011-01-31 - to : 2011-02-13",407862.0,51151.0,8.15,10.15
India,"Calendar Year (Jan - Dec), 2011","January - March, 2011","February, 2011",201024.0,"fortnight, from : 2011-02-14 - to : 2011-02-27",418524.0,40177.0,9.72,10.6
India,"Calendar Year (Jan - Dec), 2011","January - March, 2011","March, 2011",201025.0,"fortnight, from : 2011-02-28 - to : 2011-03-13",430971.0,73542.0,7.65,10.72
India,"Calendar Year (Jan - Dec), 2011","January - March, 2011","March, 2011",201026.0,"fortnight, from : 2011-03-14 - to : 2011-03-27",424740.0,69713.0,9.0,10.6
India,"Calendar Year (Jan - Dec), 2011","April - June, 2011","April, 2011",201101.0,"fortnight, from : 2011-03-28 - to : 2011-04-10",444525.0,61292.0,8.0,11.7
India,"Calendar Year (Jan - Dec), 2011","April - June, 2011","April, 2011",201102.0,"fortnight, from : 2011-04-11 - to : 2011-04-24",447354.0,22041.0,7.3,9.93
India,"Calendar Year (Jan - Dec), 2011","April - June, 2011","May, 2011",201103.0,"fortnight, from : 2011-04-25 - to : 2011-05-08",431372.0,14388.0,7.85,10.05
India,"Calendar Year (Jan - Dec), 2011","April - June, 2011","May, 2011",201104.0,"fortnight, from : 2011-05-09 - to : 2011-05-22",433287.0,25949.0,8.1,10.05
India,"Calendar Year (Jan - Dec), 2011","April - June, 2011","June, 2011",201105.0,"fortnight, from : 2011-05-23 - to : 2011-06-05",432144.0,30376.0,8.65,10.25
India,"Calendar Year (Jan - Dec), 2011","April - June, 2011","June, 2011",201106.0,"fortnight, from : 2011-06-06 - to : 2011-06-19",423767.0,69976.0,9.02,10.5
India,"Calendar Year (Jan - Dec), 2011","July - September, 2011","July, 2011",201107.0,"fortnight, from : 2011-06-20 - to : 2011-07-03",421072.0,74973.0,8.19,10.21
India,"Calendar Year (Jan - Dec), 2011","July - September, 2011","July, 2011",201108.0,"fortnight, from : 2011-07-04 - to : 2011-07-17",405973.0,28431.0,8.2,10.1
India,"Calendar Year (Jan - Dec), 2011","July - September, 2011","July, 2011",201109.0,"fortnight, from : 2011-07-18 - to : 2011-07-31",412189.0,11667.0,8.1,10.01
India,"Calendar Year (Jan - Dec), 2011","July - September, 2011","August, 2011",201110.0,"fortnight, from : 2011-08-01 - to : 2011-08-14",404743.0,10665.0,8.7,9.92
India,"Calendar Year (Jan - Dec), 2011","July - September, 2011","August, 2011",201111.0,"fortnight, from : 2011-08-15 - to : 2011-08-28",405685.0,24798.0,8.79,9.82
India,"Calendar Year (Jan - Dec), 2011","July - September, 2011","September, 2011",201112.0,"fortnight, from : 2011-08-29 - to : 2011-09-11",386470.0,41608.0,8.7,10.25
India,"Calendar Year (Jan - Dec), 2011","July - September, 2011","September, 2011",201113.0,"fortnight, from : 2011-09-12 - to : 2011-09-25",383472.0,66156.0,8.75,10.05
India,"Calendar Year (Jan - Dec), 2011","October - December, 2011","October, 2011",201114.0,"fortnight, from : 2011-09-26 - to : 2011-10-09",387313.0,41694.0,8.8,9.85
India,"Calendar Year (Jan - Dec), 2011","October - December, 2011","October, 2011",201115.0,"fortnight, from : 2011-10-10 - to : 2011-10-23",385936.0,11635.0,9.0,9.9
India,"Calendar Year (Jan - Dec), 2011","October - December, 2011","November, 2011",201116.0,"fortnight, from : 2011-10-24 - to : 2011-11-06",382201.0,6037.0,9.2,9.99
India,"Calendar Year (Jan - Dec), 2011","October - December, 2011","November, 2011",201117.0,"fortnight, from : 2011-11-07 - to : 2011-11-20",378430.0,1310.0,9.3,9.81
India,"Calendar Year (Jan - Dec), 2011","October - December, 2011","December, 2011",201118.0,"fortnight, from : 2011-11-21 - to : 2011-12-04",382589.0,,9.19,9.87
India,"Calendar Year (Jan - Dec), 2011","October - December, 2011","December, 2011",201119.0,"fortnight, from : 2011-12-05 - to : 2011-12-18",373180.0,56520.0,9.14,10.05
India,"Calendar Year (Jan - Dec), 2011","October - December, 2011","December, 2011",201120.0,"fortnight, from : 2011-12-19 - to : 2012-01-01",403000.0,91110.0,9.16,10.5
India,"Calendar Year (Jan - Dec), 2012","January - March, 2012","January, 2012",201121.0,"fortnight, from : 2012-01-02 - to : 2012-01-15",374890.0,11240.0,9.25,10.1
India,"Calendar Year (Jan - Dec), 2012","January - March, 2012","January, 2012",201122.0,"fortnight, from : 2012-01-16 - to : 2012-01-29",390940.0,19530.0,9.5,10.07
India,"Calendar Year (Jan - Dec), 2012","January - March, 2012","February, 2012",201123.0,"fortnight, from : 2012-01-30 - to : 2012-02-12",394880.0,21400.0,9.61,10.45
India,"Calendar Year (Jan - Dec), 2012","January - March, 2012","February, 2012",201124.0,"fortnight, from : 2012-02-13 - to : 2012-02-26",402890.0,38800.0,9.3,10.65
India,"Calendar Year (Jan - Dec), 2012","January - March, 2012","March, 2012",201125.0,"fortnight, from : 2012-02-27 - to : 2012-03-11",403490.0,61950.0,9.45,11.5
India,"Calendar Year (Jan - Dec), 2012","January - March, 2012","March, 2012",201126.0,"fortnight, from : 2012-03-12 - to : 2012-03-25",419530.0,101450.0,9.3,11.9
India,"Calendar Year (Jan - Dec), 2012","April - June, 2012","April, 2012",201201.0,"fortnight, from : 2012-03-26 - to : 2012-04-08",440330.0,80020.0,9.34,12.0
India,"Calendar Year (Jan - Dec), 2012","April - June, 2012","April, 2012",201202.0,"fortnight, from : 2012-04-09 - to : 2012-04-22",444750.0,11920.0,9.0,10.6
India,"Calendar Year (Jan - Dec), 2012","April - June, 2012","May, 2012",201203.0,"fortnight, from : 2012-04-23 - to : 2012-05-06",439500.0,4420.0,8.89,10.05
India,"Calendar Year (Jan - Dec), 2012","April - June, 2012","May, 2012",201204.0,"fortnight, from : 2012-05-07 - to : 2012-05-20",439410.0,12840.0,8.95,10.0
India,"Calendar Year (Jan - Dec), 2012","April - June, 2012","June, 2012",201205.0,"fortnight, from : 2012-05-21 - to : 2012-06-03",440800.0,37220.0,9.45,10.35
India,"Calendar Year (Jan - Dec), 2012","April - June, 2012","June, 2012",201206.0,"fortnight, from : 2012-06-04 - to : 2012-06-17",421580.0,61860.0,8.85,10.1
India,"Calendar Year (Jan - Dec), 2012","April - June, 2012","June, 2012",201207.0,"fortnight, from : 2012-06-18 - to : 2012-07-01",425170.0,81460.0,8.83,9.95
India,"Calendar Year (Jan - Dec), 2012","July - September, 2012","July, 2012",201208.0,"fortnight, from : 2012-07-02 - to : 2012-07-15",416499.0,7810.0,8.55,9.9
India,"Calendar Year (Jan - Dec), 2012","July - September, 2012","July, 2012",201209.0,"fortnight, from : 2012-07-16 - to : 2012-07-29",415530.0,5420.0,8.4,10.0
India,"Calendar Year (Jan - Dec), 2012","July - September, 2012","August, 2012",201210.0,"fortnight, from : 2012-07-30 - to : 2012-08-12",414630.0,7620.0,8.44,9.3
India,"Calendar Year (Jan - Dec), 2012","July - September, 2012","August, 2012",201211.0,"fortnight, from : 2012-08-13 - to : 2012-08-26",402980.0,11270.0,8.43,9.26
India,"Calendar Year (Jan - Dec), 2012","July - September, 2012","September, 2012",201212.0,"fortnight, from : 2012-08-27 - to : 2012-09-09",382680.0,36160.0,8.25,9.25
India,"Calendar Year (Jan - Dec), 2012","July - September, 2012","September, 2012",201213.0,"fortnight, from : 2012-09-10 - to : 2012-09-23",357190.0,42950.0,8.2,9.11
India,"Calendar Year (Jan - Dec), 2012","October - December, 2012","October, 2012",201214.0,"fortnight, from : 2012-09-24 - to : 2012-10-07",353260.0,43630.0,8.05,10.0
India,"Calendar Year (Jan - Dec), 2012","October - December, 2012","October, 2012",201215.0,"fortnight, from : 2012-10-08 - to : 2012-10-21",353120.0,9590.0,8.1,9.35
India,"Calendar Year (Jan - Dec), 2012","October - December, 2012","November, 2012",201216.0,"fortnight, from : 2012-10-22 - to : 2012-11-04",350436.0,8258.0,8.25,8.68
India,"Calendar Year (Jan - Dec), 2012","October - December, 2012","November, 2012",201217.0,"fortnight, from : 2012-11-05 - to : 2012-11-18",340853.0,10170.0,8.3,8.7
India,"Calendar Year (Jan - Dec), 2012","October - December, 2012","November, 2012",201218.0,"fortnight, from : 2012-11-19 - to : 2012-12-02",306610.0,42960.0,8.29,8.9
India,"Calendar Year (Jan - Dec), 2012","October - December, 2012","December, 2012",201219.0,"fortnight, from : 2012-12-03 - to : 2012-12-16",303090.0,40880.0,8.25,9.2
India,"Calendar Year (Jan - Dec), 2012","October - December, 2012","December, 2012",201220.0,"fortnight, from : 2012-12-17 - to : 2012-12-30",332770.0,54010.0,8.38,9.0
India,"Calendar Year (Jan - Dec), 2013","January - March, 2013","January, 2013",201221.0,"fortnight, from : 2012-12-31 - to : 2013-01-13",338286.0,24111.0,8.19,8.88
India,"Calendar Year (Jan - Dec), 2013","January - March, 2013","January, 2013",201222.0,"fortnight, from : 2013-01-14 - to : 2013-01-27",325096.0,17482.0,8.11,9.25
India,"Calendar Year (Jan - Dec), 2013","January - March, 2013","February, 2013",201223.0,"fortnight, from : 2013-01-28 - to : 2013-02-10",312519.0,16912.0,7.85,9.31
India,"Calendar Year (Jan - Dec), 2013","January - March, 2013","February, 2013",201224.0,"fortnight, from : 2013-02-11 - to : 2013-02-24",301091.0,24680.0,7.95,9.9
India,"Calendar Year (Jan - Dec), 2013","January - March, 2013","March, 2013",201225.0,"fortnight, from : 2013-02-25 - to : 2013-03-10",340248.0,83750.0,7.95,10.13
India,"Calendar Year (Jan - Dec), 2013","January - March, 2013","March, 2013",201226.0,"fortnight, from : 2013-03-11 - to : 2013-03-24",389612.0,87753.0,8.8,10.12
India,"Calendar Year (Jan - Dec), 2013","April - June, 2013","April, 2013",201301.0,"fortnight, from : 2013-03-25 - to : 2013-04-07",393120.0,77320.0,7.78,9.9
India,"Calendar Year (Jan - Dec), 2013","April - June, 2013","April, 2013",201302.0,"fortnight, from : 2013-04-08 - to : 2013-04-21",386039.0,8657.0,7.95,9.26
India,"Calendar Year (Jan - Dec), 2013","April - June, 2013","May, 2013",201303.0,"fortnight, from : 2013-04-22 - to : 2013-05-05",379761.0,10587.0,8.05,9.9
India,"Calendar Year (Jan - Dec), 2013","April - June, 2013","May, 2013",201304.0,"fortnight, from : 2013-05-06 - to : 2013-05-19",372991.0,10944.0,7.94,8.42
India,"Calendar Year (Jan - Dec), 2013","April - June, 2013","May, 2013",201305.0,"fortnight, from : 2013-05-20 - to : 2013-06-02",360935.0,14785.0,7.93,9.95
India,"Calendar Year (Jan - Dec), 2013","April - June, 2013","June, 2013",201306.0,"fortnight, from : 2013-06-03 - to : 2013-06-16",354747.0,54121.0,7.75,8.7
India,"Calendar Year (Jan - Dec), 2013","April - June, 2013","June, 2013",201307.0,"fortnight, from : 2013-06-17 - to : 2013-06-30",364494.0,61405.0,7.95,8.71
India,"Calendar Year (Jan - Dec), 2013","July - September, 2013","July, 2013",201308.0,"fortnight, from : 2013-07-01 - to : 2013-07-14",357145.0,4571.0,7.5,8.4
India,"Calendar Year (Jan - Dec), 2013","July - September, 2013","July, 2013",201309.0,"fortnight, from : 2013-07-15 - to : 2013-07-28",336178.0,3239.0,7.9,9.85
India,"Calendar Year (Jan - Dec), 2013","July - September, 2013","August, 2013",201310.0,"fortnight, from : 2013-07-29 - to : 2013-08-11",322450.0,4430.0,9.41,11.2
India,"Calendar Year (Jan - Dec), 2013","July - September, 2013","August, 2013",201311.0,"fortnight, from : 2013-08-12 - to : 2013-08-25",311060.0,8780.0,9.64,11.7
India,"Calendar Year (Jan - Dec), 2013","July - September, 2013","September, 2013",201312.0,"fortnight, from : 2013-08-26 - to : 2013-09-08",301083.0,27207.0,9.37,11.95
India,"Calendar Year (Jan - Dec), 2013","July - September, 2013","September, 2013",201313.0,"fortnight, from : 2013-09-09 - to : 2013-09-22",321548.0,57619.0,9.16,11.95
India,"Calendar Year (Jan - Dec), 2013","October - December, 2013","October, 2013",201314.0,"fortnight, from : 2013-09-23 - to : 2013-10-06",336747.0,31915.0,9.45,10.63
India,"Calendar Year (Jan - Dec), 2013","October - December, 2013","October, 2013",201315.0,"fortnight, from : 2013-10-07 - to : 2013-10-20",337774.0,3251.0,8.9,9.85
India,"Calendar Year (Jan - Dec), 2013","October - December, 2013","November, 2013",201316.0,"fortnight, from : 2013-10-21 - to : 2013-11-03",336182.0,14071.0,8.74,9.11
India,"Calendar Year (Jan - Dec), 2013","October - December, 2013","November, 2013",201317.0,"fortnight, from : 2013-11-04 - to : 2013-11-17",317972.0,9602.0,8.67,9.5
India,"Calendar Year (Jan - Dec), 2013","October - December, 2013","November, 2013",201318.0,"fortnight, from : 2013-11-18 - to : 2013-12-01",319792.0,41795.0,8.72,9.6
India,"Calendar Year (Jan - Dec), 2013","October - December, 2013","December, 2013",201319.0,"fortnight, from : 2013-12-02 - to : 2013-12-15",321470.0,35617.0,8.54,9.4
India,"Calendar Year (Jan - Dec), 2013","October - December, 2013","December, 2013",201320.0,"fortnight, from : 2013-12-16 - to : 2013-12-29",327693.0,30690.0,8.35,9.37
India,"Calendar Year (Jan - Dec), 2014","January - March, 2014","January, 2014",201321.0,"fortnight, from : 2013-12-30 - to : 2014-01-12",332681.0,21692.0,8.38,9.35
India,"Calendar Year (Jan - Dec), 2014","January - March, 2014","January, 2014",201322.0,"fortnight, from : 2014-01-13 - to : 2014-01-26",332889.0,33884.0,8.4,9.72
India,"Calendar Year (Jan - Dec), 2014","January - March, 2014","February, 2014",201323.0,"fortnight, from : 2014-01-27 - to : 2014-02-09",329688.0,35698.0,8.41,9.75
India,"Calendar Year (Jan - Dec), 2014","January - March, 2014","February, 2014",201324.0,"fortnight, from : 2014-02-10 - to : 2014-02-23",330379.0,28608.0,8.58,10.06
India,"Calendar Year (Jan - Dec), 2014","January - March, 2014","March, 2014",201325.0,"fortnight, from : 2014-02-24 - to : 2014-03-09",334895.0,75132.0,8.75,10.27
India,"Calendar Year (Jan - Dec), 2014","January - March, 2014","March, 2014",201326.0,"fortnight, from : 2014-03-10 - to : 2014-03-23",375796.0,90848.0,8.94,10.35
India,"Calendar Year (Jan - Dec), 2014","April - June, 2014","April, 2014",201401.0,"fortnight, from : 2014-03-24 - to : 2014-04-06",398103.0,76126.0,8.49,10.25
India,"Calendar Year (Jan - Dec), 2014","April - June, 2014","April, 2014",201402.0,"fortnight, from : 2014-04-07 - to : 2014-04-20",387731.0,11773.0,8.45,9.88
India,"Calendar Year (Jan - Dec), 2014","April - June, 2014","May, 2014",201403.0,"fortnight, from : 2014-04-21 - to : 2014-05-04",366569.0,9399.0,8.43,9.32
India,"Calendar Year (Jan - Dec), 2014","April - June, 2014","May, 2014",201404.0,"fortnight, from : 2014-05-05 - to : 2014-05-18",353559.0,14754.0,8.98,9.56
India,"Calendar Year (Jan - Dec), 2014","April - June, 2014","May, 2014",201405.0,"fortnight, from : 2014-05-19 - to : 2014-06-01",358587.0,31720.0,8.6,9.33
India,"Calendar Year (Jan - Dec), 2014","April - June, 2014","June, 2014",201406.0,"fortnight, from : 2014-06-02 - to : 2014-06-15",322726.0,51229.0,8.08,9.11
India,"Calendar Year (Jan - Dec), 2014","April - June, 2014","June, 2014",201407.0,"fortnight, from : 2014-06-16 - to : 2014-06-29",337585.0,44880.0,8.48,9.29
India,"Calendar Year (Jan - Dec), 2014","July - September, 2014","July, 2014",201408.0,"fortnight, from : 2014-06-30 - to : 2014-07-13",321234.0,12196.0,8.33,8.96
India,"Calendar Year (Jan - Dec), 2014","July - September, 2014","July, 2014",201409.0,"fortnight, from : 2014-07-14 - to : 2014-07-27",303250.0,8482.0,8.38,9.41
India,"Calendar Year (Jan - Dec), 2014","July - September, 2014","August, 2014",201410.0,"fortnight, from : 2014-07-28 - to : 2014-08-10",313401.0,30735.0,8.5,9.48
India,"Calendar Year (Jan - Dec), 2014","July - September, 2014","August, 2014",201411.0,"fortnight, from : 2014-08-11 - to : 2014-08-24",304428.0,34498.0,8.73,9.94
India,"Calendar Year (Jan - Dec), 2014","July - September, 2014","September, 2014",201412.0,"fortnight, from : 2014-08-25 - to : 2014-09-07",304957.0,38705.0,8.66,9.2
India,"Calendar Year (Jan - Dec), 2014","July - September, 2014","September, 2014",201413.0,"fortnight, from : 2014-09-08 - to : 2014-09-21",297585.0,25468.0,8.6,9.23
India,"Calendar Year (Jan - Dec), 2014","October - December, 2014","October, 2014",201414.0,"fortnight, from : 2014-09-22 - to : 2014-10-05",280946.0,17432.0,8.52,9.25
India,"Calendar Year (Jan - Dec), 2014","October - December, 2014","October, 2014",201415.0,"fortnight, from : 2014-10-06 - to : 2014-10-19",278770.0,14192.0,8.34,9.4
India,"Calendar Year (Jan - Dec), 2014","October - December, 2014","October, 2014",201416.0,"fortnight, from : 2014-10-20 - to : 2014-11-02",262509.0,10406.0,8.31,8.98
India,"Calendar Year (Jan - Dec), 2014","October - December, 2014","November, 2014",201417.0,"fortnight, from : 2014-11-03 - to : 2014-11-16",258804.0,20641.0,8.33,9.12
India,"Calendar Year (Jan - Dec), 2014","October - December, 2014","November, 2014",201418.0,"fortnight, from : 2014-11-17 - to : 2014-11-30",258124.0,31889.0,8.3,8.84
India,"Calendar Year (Jan - Dec), 2014","October - December, 2014","December, 2014",201419.0,"fortnight, from : 2014-12-01 - to : 2014-12-14",240283.0,25394.0,8.21,8.82
India,"Calendar Year (Jan - Dec), 2014","October - December, 2014","December, 2014",201420.0,"fortnight, from : 2014-12-15 - to : 2014-12-28",261880.0,32380.0,8.24,8.74
India,"Calendar Year (Jan - Dec), 2015","January - March, 2015","January, 2015",201421.0,"fortnight, from : 2014-12-29 - to : 2015-01-11",278783.0,26311.0,8.3,8.67
India,"Calendar Year (Jan - Dec), 2015","January - March, 2015","January, 2015",201422.0,"fortnight, from : 2015-01-12 - to : 2015-01-25",263378.0,11626.0,8.06,8.65
India,"Calendar Year (Jan - Dec), 2015","January - March, 2015","February, 2015",201423.0,"fortnight, from : 2015-01-26 - to : 2015-02-08",262087.0,26355.0,8.06,9.1
India,"Calendar Year (Jan - Dec), 2015","January - March, 2015","February, 2015",201424.0,"fortnight, from : 2015-02-09 - to : 2015-02-22",261495.0,34301.0,7.75,9.09
India,"Calendar Year (Jan - Dec), 2015","January - March, 2015","March, 2015",201425.0,"fortnight, from : 2015-02-23 - to : 2015-03-08",274270.0,66861.0,7.55,9.16
India,"Calendar Year (Jan - Dec), 2015","January - March, 2015","March, 2015",201426.0,"fortnight, from : 2015-03-09 - to : 2015-03-22",280968.0,65095.0,8.38,9.1
India,"Calendar Year (Jan - Dec), 2015","April - June, 2015","April, 2015",201501.0,"fortnight, from : 2015-03-23 - to : 2015-04-05",329096.0,44328.0,8.1,8.9
India,"Calendar Year (Jan - Dec), 2015","April - June, 2015","April, 2015",201502.0,"fortnight, from : 2015-04-06 - to : 2015-04-19",298192.0,15111.0,7.76,8.36
India,"Calendar Year (Jan - Dec), 2015","April - June, 2015","May, 2015",201503.0,"fortnight, from : 2015-04-20 - to : 2015-05-03",290823.0,16844.0,8.0,8.5
India,"Calendar Year (Jan - Dec), 2015","April - June, 2015","May, 2015",201504.0,"fortnight, from : 2015-05-04 - to : 2015-05-17",268543.0,10660.0,8.16,8.5
India,"Calendar Year (Jan - Dec), 2015","April - June, 2015","May, 2015",201505.0,"fortnight, from : 2015-05-18 - to : 2015-05-31",255668.0,22667.0,7.91,8.5
India,"Calendar Year (Jan - Dec), 2015","April - June, 2015","June, 2015",201506.0,"fortnight, from : 2015-06-01 - to : 2015-06-14",234035.0,34768.0,7.74,8.29
India,"Calendar Year (Jan - Dec), 2015","April - June, 2015","June, 2015",201507.0,"fortnight, from : 2015-06-15 - to : 2015-06-28",230661.0,34196.0,7.68,8.5
India,"Calendar Year (Jan - Dec), 2015","July - September, 2015","July, 2015",201508.0,"fortnight, from : 2015-06-29 - to : 2015-07-12",237876.0,22646.0,7.54,8.16
India,"Calendar Year (Jan - Dec), 2015","July - September, 2015","July, 2015",201509.0,"fortnight, from : 2015-07-13 - to : 2015-07-26",227113.0,3755.0,7.25,8.11
India,"Calendar Year (Jan - Dec), 2015","July - September, 2015","August, 2015",201510.0,"fortnight, from : 2015-07-27 - to : 2015-08-09",205018.0,10310.0,7.25,8.05
India,"Calendar Year (Jan - Dec), 2015","July - September, 2015","August, 2015",201511.0,"fortnight, from : 2015-08-10 - to : 2015-08-23",206526.0,26002.0,7.29,7.95
India,"Calendar Year (Jan - Dec), 2015","July - September, 2015","September, 2015",201512.0,"fortnight, from : 2015-08-24 - to : 2015-09-06",194651.0,26409.0,7.43,8.11
India,"Calendar Year (Jan - Dec), 2015","July - September, 2015","September, 2015",201513.0,"fortnight, from : 2015-09-07 - to : 2015-09-20",187808.0,12808.0,7.43,7.9
India,"Calendar Year (Jan - Dec), 2015","October - December, 2015","October, 2015",201514.0,"fortnight, from : 2015-09-21 - to : 2015-10-04",208273.0,31804.0,7.11,8.15
India,"Calendar Year (Jan - Dec), 2015","October - December, 2015","October, 2015",201515.0,"fortnight, from : 2015-10-05 - to : 2015-10-18",192720.0,4196.0,7.0,7.71
India,"Calendar Year (Jan - Dec), 2015","October - December, 2015","October, 2015",201516.0,"fortnight, from : 2015-10-19 - to : 2015-11-01",193166.0,12347.0,7.07,7.7
India,"Calendar Year (Jan - Dec), 2015","October - December, 2015","November, 2015",201517.0,"fortnight, from : 2015-11-02 - to : 2015-11-15",181421.0,14311.0,7.07,7.66
India,"Calendar Year (Jan - Dec), 2015","October - December, 2015","November, 2015",201518.0,"fortnight, from : 2015-11-16 - to : 2015-11-29",169119.0,22384.0,7.04,7.75
India,"Calendar Year (Jan - Dec), 2015","October - December, 2015","December, 2015",201519.0,"fortnight, from : 2015-11-30 - to : 2015-12-13",189257.0,29661.0,7.24,7.75
India,"Calendar Year (Jan - Dec), 2015","October - December, 2015","December, 2015",201520.0,"fortnight, from : 2015-12-14 - to : 2015-12-27",206559.0,29922.0,7.25,7.78
India,"Calendar Year (Jan - Dec), 2016","January - March, 2016","January, 2016",201520.0,"fortnight, from : 2016-01-04 - to : 2016-01-17",200223.0,29782.0,7.09,7.77
India,"Calendar Year (Jan - Dec), 2016","January - March, 2016","January, 2016",201521.0,"fortnight, from : 2016-01-18 - to : 2016-01-31",217494.0,10634.0,7.2,7.9
India,"Calendar Year (Jan - Dec), 2016","January - March, 2016","February, 2016",201522.0,"fortnight, from : 2016-02-01 - to : 2016-02-14",217734.0,18212.0,7.25,8.25
India,"Calendar Year (Jan - Dec), 2016","January - March, 2016","February, 2016",201523.0,"fortnight, from : 2016-02-15 - to : 2016-02-28",224378.0,28244.0,7.3,8.51
India,"Calendar Year (Jan - Dec), 2016","January - March, 2016","March, 2016",201524.0,"fortnight, from : 2016-02-29 - to : 2016-03-13",205967.0,49273.0,7.5,8.71
India,"Calendar Year (Jan - Dec), 2016","January - March, 2016","March, 2016",201525.0,"fortnight, from : 2016-03-14 - to : 2016-03-27",210593.0,67859.0,7.18,8.55
India,"Calendar Year (Jan - Dec), 2016","April - June, 2016","April, 2016",201526.0,"fortnight, from : 2016-03-28 - to : 2016-04-10",244672.0,56703.0,7.79,8.53
India,"Calendar Year (Jan - Dec), 2016","April - June, 2016","April, 2016",201601.0,"fortnight, from : 2016-04-11 - to : 2016-04-24",238323.0,14228.0,7.06,8.03
India,"Calendar Year (Jan - Dec), 2016","April - June, 2016","April, 2016",201602.0,"fortnight, from : 2016-04-25 - to : 2016-05-08",254128.0,20662.0,7.1,7.8
India,"Calendar Year (Jan - Dec), 2016","April - June, 2016","May, 2016",201603.0,"fortnight, from : 2016-05-09 - to : 2016-05-22",251636.0,7782.0,7.3,7.62
India,"Calendar Year (Jan - Dec), 2016","April - June, 2016","May, 2016",201604.0,"fortnight, from : 2016-05-23 - to : 2016-06-05",230496.0,9321.0,7.12,7.66
India,"Calendar Year (Jan - Dec), 2016","April - June, 2016","June, 2016",201605.0,"fortnight, from : 2016-06-06 - to : 2016-06-19",187533.0,21626.0,6.96,7.66
India,"Calendar Year (Jan - Dec), 2016","April - June, 2016","June, 2016",201606.0,"fortnight, from : 2016-06-20 - to : 2016-07-03",180241.0,17011.0,6.76,7.56
India,"Calendar Year (Jan - Dec), 2016","July - September, 2016","July, 2016",201607.0,"fortnight, from : 2016-07-04 - to : 2016-07-17",176037.0,12918.0,6.52,7.57
India,"Calendar Year (Jan - Dec), 2016","July - September, 2016","July, 2016",201608.0,"fortnight, from : 2016-07-18 - to : 2016-07-31",169163.0,9228.0,6.65,7.39
India,"Calendar Year (Jan - Dec), 2016","July - September, 2016","August, 2016",201609.0,"fortnight, from : 2016-08-01 - to : 2016-08-14",173252.0,11478.0,6.53,7.35
India,"Calendar Year (Jan - Dec), 2016","July - September, 2016","August, 2016",201610.0,"fortnight, from : 2016-08-15 - to : 2016-08-28",163414.0,8446.0,6.65,7.36
India,"Calendar Year (Jan - Dec), 2016","July - September, 2016","September, 2016",201611.0,"fortnight, from : 2016-08-29 - to : 2016-09-11",163152.0,19111.0,6.55,7.31
India,"Calendar Year (Jan - Dec), 2016","July - September, 2016","September, 2016",201612.0,"fortnight, from : 2016-09-12 - to : 2016-09-25",165597.0,20445.0,6.55,7.31
India,"Calendar Year (Jan - Dec), 2016","July - September, 2016","September, 2016",201613.0,"fortnight, from : 2016-09-26 - to : 2016-10-09",187681.0,28236.0,6.53,7.35
India,"Calendar Year (Jan - Dec), 2016","October - December, 2016","October, 2016",201614.0,"fortnight, from : 2016-10-10 - to : 2016-10-23",188245.0,4525.0,6.31,7.16
India,"Calendar Year (Jan - Dec), 2016","October - December, 2016","October, 2016",201615.0,"fortnight, from : 2016-10-24 - to : 2016-11-06",181602.0,5154.0,6.42,7.02
